number_people,date,timestamp,day_of_week,is_weekend,is_holiday,temperature,is_start_of_semester,is_during_semester,month,hour,Date.only
61,2016-09-09 18:12:20-07:00,65540,4,0,0,61.55,0,1,9,18,2016-09-09
73,2016-09-09 18:22:22-07:00,66142,4,0,0,61.55,0,1,9,18,2016-09-09
54,2016-09-09 18:32:24-07:00,66744,4,0,0,61.55,0,1,9,18,2016-09-09
51,2016-09-09 18:42:26-07:00,67346,4,0,0,61.55,0,1,9,18,2016-09-09
46,2016-09-09 18:52:28-07:00,67948,4,0,0,61.55,0,1,9,18,2016-09-09
48,2016-09-09 19:02:29-07:00,68549,4,0,0,59.92,0,1,9,19,2016-09-09
51,2016-09-09 19:12:31-07:00,69151,4,0,0,59.92,0,1,9,19,2016-09-09
46,2016-09-09 19:22:33-07:00,69753,4,0,0,59.92,0,1,9,19,2016-09-09
40,2016-09-09 19:32:34-07:00,70354,4,0,0,59.92,0,1,9,19,2016-09-09
42,2016-09-09 19:42:35-07:00,70955,4,0,0,59.92,0,1,9,19,2016-09-09
50,2016-09-09 19:52:37-07:00,71557,4,0,0,59.92,0,1,9,19,2016-09-09
40,2016-09-09 20:02:39-07:00,72159,4,0,0,57.99,0,1,9,20,2016-09-09
40,2016-09-09 20:12:40-07:00,72760,4,0,0,57.99,0,1,9,20,2016-09-09
36,2016-09-09 20:22:42-07:00,73362,4,0,0,57.99,0,1,9,20,2016-09-09
40,2016-09-09 20:32:44-07:00,73964,4,0,0,57.99,0,1,9,20,2016-09-09
38,2016-09-09 20:42:45-07:00,74565,4,0,0,57.99,0,1,9,20,2016-09-09
43,2016-09-09 20:52:46-07:00,75166,4,0,0,57.99,0,1,9,20,2016-09-09
2,2016-09-10 07:04:11-07:00,25451,5,1,0,54.61,0,1,9,7,2016-09-10
0,2016-09-10 07:14:13-07:00,26053,5,1,0,54.61,0,1,9,7,2016-09-10
1,2016-09-10 07:24:14-07:00,26654,5,1,0,54.61,0,1,9,7,2016-09-10
1,2016-09-10 07:34:15-07:00,27255,5,1,0,54.61,0,1,9,7,2016-09-10
3,2016-09-10 07:44:16-07:00,27856,5,1,0,54.61,0,1,9,7,2016-09-10
6,2016-09-10 07:54:17-07:00,28457,5,1,0,54.61,0,1,9,7,2016-09-10
9,2016-09-10 08:04:18-07:00,29058,5,1,0,55.57,0,1,9,8,2016-09-10
12,2016-09-10 08:14:19-07:00,29659,5,1,0,55.57,0,1,9,8,2016-09-10
18,2016-09-10 08:24:21-07:00,30261,5,1,0,55.57,0,1,9,8,2016-09-10
19,2016-09-10 08:34:22-07:00,30862,5,1,0,55.57,0,1,9,8,2016-09-10
24,2016-09-10 08:44:24-07:00,31464,5,1,0,55.57,0,1,9,8,2016-09-10
24,2016-09-10 08:54:26-07:00,32066,5,1,0,55.57,0,1,9,8,2016-09-10
24,2016-09-10 09:04:28-07:00,32668,5,1,0,56.68,0,1,9,9,2016-09-10
29,2016-09-10 09:14:30-07:00,33270,5,1,0,56.68,0,1,9,9,2016-09-10
27,2016-09-10 09:24:32-07:00,33872,5,1,0,56.68,0,1,9,9,2016-09-10
34,2016-09-10 09:34:35-07:00,34475,5,1,0,56.68,0,1,9,9,2016-09-10
27,2016-09-10 09:44:37-07:00,35077,5,1,0,56.68,0,1,9,9,2016-09-10
42,2016-09-10 09:54:39-07:00,35679,5,1,0,56.68,0,1,9,9,2016-09-10
36,2016-09-10 10:04:42-07:00,36282,5,1,0,59.86,0,1,9,10,2016-09-10
45,2016-09-10 10:14:44-07:00,36884,5,1,0,59.86,0,1,9,10,2016-09-10
44,2016-09-10 10:24:46-07:00,37486,5,1,0,59.86,0,1,9,10,2016-09-10
39,2016-09-10 10:34:48-07:00,38088,5,1,0,59.86,0,1,9,10,2016-09-10
41,2016-09-10 10:44:53-07:00,38693,5,1,0,59.86,0,1,9,10,2016-09-10
45,2016-09-10 10:54:56-07:00,39296,5,1,0,59.86,0,1,9,10,2016-09-10
47,2016-09-10 11:04:59-07:00,39899,5,1,0,61.98,0,1,9,11,2016-09-10
45,2016-09-10 11:15:00-07:00,40500,5,1,0,61.98,0,1,9,11,2016-09-10
40,2016-09-10 11:25:03-07:00,41103,5,1,0,61.98,0,1,9,11,2016-09-10
42,2016-09-10 11:35:05-07:00,41705,5,1,0,61.98,0,1,9,11,2016-09-10
40,2016-09-10 11:45:08-07:00,42308,5,1,0,61.98,0,1,9,11,2016-09-10
42,2016-09-10 11:55:11-07:00,42911,5,1,0,61.98,0,1,9,11,2016-09-10
44,2016-09-10 12:05:12-07:00,43512,5,1,0,63.22,0,1,9,12,2016-09-10
39,2016-09-10 12:15:14-07:00,44114,5,1,0,63.22,0,1,9,12,2016-09-10
35,2016-09-10 12:25:16-07:00,44716,5,1,0,63.22,0,1,9,12,2016-09-10
37,2016-09-10 12:35:19-07:00,45319,5,1,0,63.22,0,1,9,12,2016-09-10
29,2016-09-10 12:45:21-07:00,45921,5,1,0,63.22,0,1,9,12,2016-09-10
36,2016-09-10 12:55:22-07:00,46522,5,1,0,63.22,0,1,9,12,2016-09-10
37,2016-09-10 13:05:26-07:00,47126,5,1,0,64.18,0,1,9,13,2016-09-10
35,2016-09-10 13:15:29-07:00,47729,5,1,0,64.18,0,1,9,13,2016-09-10
36,2016-09-10 13:25:31-07:00,48331,5,1,0,64.18,0,1,9,13,2016-09-10
43,2016-09-10 13:35:33-07:00,48933,5,1,0,64.18,0,1,9,13,2016-09-10
48,2016-09-10 13:45:35-07:00,49535,5,1,0,64.18,0,1,9,13,2016-09-10
42,2016-09-10 13:55:39-07:00,50139,5,1,0,64.18,0,1,9,13,2016-09-10
32,2016-09-10 14:05:41-07:00,50741,5,1,0,64.39,0,1,9,14,2016-09-10
40,2016-09-10 14:15:43-07:00,51343,5,1,0,64.39,0,1,9,14,2016-09-10
39,2016-09-10 14:25:45-07:00,51945,5,1,0,64.39,0,1,9,14,2016-09-10
37,2016-09-10 14:35:47-07:00,52547,5,1,0,64.39,0,1,9,14,2016-09-10
39,2016-09-10 14:45:49-07:00,53149,5,1,0,64.39,0,1,9,14,2016-09-10
35,2016-09-10 14:55:51-07:00,53751,5,1,0,64.39,0,1,9,14,2016-09-10
43,2016-09-10 15:05:52-07:00,54352,5,1,0,66.32,0,1,9,15,2016-09-10
31,2016-09-10 15:15:54-07:00,54954,5,1,0,66.32,0,1,9,15,2016-09-10
34,2016-09-10 15:25:57-07:00,55557,5,1,0,66.32,0,1,9,15,2016-09-10
41,2016-09-10 15:35:59-07:00,56159,5,1,0,66.32,0,1,9,15,2016-09-10
46,2016-09-10 15:46:01-07:00,56761,5,1,0,66.32,0,1,9,15,2016-09-10
44,2016-09-10 15:56:03-07:00,57363,5,1,0,66.32,0,1,9,15,2016-09-10
49,2016-09-10 16:06:06-07:00,57966,5,1,0,64.5,0,1,9,16,2016-09-10
45,2016-09-10 16:16:08-07:00,58568,5,1,0,64.5,0,1,9,16,2016-09-10
47,2016-09-10 16:26:10-07:00,59170,5,1,0,64.5,0,1,9,16,2016-09-10
53,2016-09-10 16:36:13-07:00,59773,5,1,0,64.5,0,1,9,16,2016-09-10
47,2016-09-10 16:46:15-07:00,60375,5,1,0,64.5,0,1,9,16,2016-09-10
44,2016-09-10 16:56:17-07:00,60977,5,1,0,64.5,0,1,9,16,2016-09-10
55,2016-09-10 17:06:19-07:00,61579,5,1,0,62.61,0,1,9,17,2016-09-10
50,2016-09-10 17:16:21-07:00,62181,5,1,0,62.61,0,1,9,17,2016-09-10
43,2016-09-10 17:26:24-07:00,62784,5,1,0,62.61,0,1,9,17,2016-09-10
45,2016-09-10 17:36:26-07:00,63386,5,1,0,62.61,0,1,9,17,2016-09-10
40,2016-09-10 17:46:28-07:00,63988,5,1,0,62.61,0,1,9,17,2016-09-10
38,2016-09-10 17:56:30-07:00,64590,5,1,0,62.61,0,1,9,17,2016-09-10
42,2016-09-10 18:06:31-07:00,65191,5,1,0,60.58,0,1,9,18,2016-09-10
35,2016-09-10 18:16:33-07:00,65793,5,1,0,60.58,0,1,9,18,2016-09-10
36,2016-09-10 18:26:35-07:00,66395,5,1,0,60.58,0,1,9,18,2016-09-10
44,2016-09-10 18:36:37-07:00,66997,5,1,0,60.58,0,1,9,18,2016-09-10
56,2016-09-10 18:46:39-07:00,67599,5,1,0,60.58,0,1,9,18,2016-09-10
38,2016-09-10 18:56:41-07:00,68201,5,1,0,60.58,0,1,9,18,2016-09-10
39,2016-09-10 19:06:43-07:00,68803,5,1,0,58.94,0,1,9,19,2016-09-10
43,2016-09-10 19:16:46-07:00,69406,5,1,0,58.94,0,1,9,19,2016-09-10
44,2016-09-10 19:26:48-07:00,70008,5,1,0,58.94,0,1,9,19,2016-09-10
42,2016-09-10 19:36:51-07:00,70611,5,1,0,58.94,0,1,9,19,2016-09-10
24,2016-09-10 19:46:52-07:00,71212,5,1,0,58.94,0,1,9,19,2016-09-10
34,2016-09-10 19:56:54-07:00,71814,5,1,0,58.94,0,1,9,19,2016-09-10
37,2016-09-10 20:06:56-07:00,72416,5,1,0,57.15,0,1,9,20,2016-09-10
38,2016-09-10 20:16:58-07:00,73018,5,1,0,57.15,0,1,9,20,2016-09-10
37,2016-09-10 20:27:01-07:00,73621,5,1,0,57.15,0,1,9,20,2016-09-10
45,2016-09-10 20:37:03-07:00,74223,5,1,0,57.15,0,1,9,20,2016-09-10
48,2016-09-10 20:47:05-07:00,74825,5,1,0,57.15,0,1,9,20,2016-09-10
39,2016-09-10 20:57:07-07:00,75427,5,1,0,57.15,0,1,9,20,2016-09-10
0,2016-09-11 07:00:33-07:00,25233,6,1,0,55.98,0,1,9,7,2016-09-11
0,2016-09-11 07:10:35-07:00,25835,6,1,0,55.98,0,1,9,7,2016-09-11
0,2016-09-11 07:20:36-07:00,26436,6,1,0,55.98,0,1,9,7,2016-09-11
2,2016-09-11 07:30:37-07:00,27037,6,1,0,55.98,0,1,9,7,2016-09-11
1,2016-09-11 07:40:39-07:00,27639,6,1,0,55.98,0,1,9,7,2016-09-11
1,2016-09-11 07:50:40-07:00,28240,6,1,0,55.98,0,1,9,7,2016-09-11
3,2016-09-11 08:00:41-07:00,28841,6,1,0,56.7,0,1,9,8,2016-09-11
8,2016-09-11 08:10:43-07:00,29443,6,1,0,56.7,0,1,9,8,2016-09-11
11,2016-09-11 08:20:45-07:00,30045,6,1,0,56.7,0,1,9,8,2016-09-11
16,2016-09-11 08:30:46-07:00,30646,6,1,0,56.7,0,1,9,8,2016-09-11
20,2016-09-11 08:40:48-07:00,31248,6,1,0,56.7,0,1,9,8,2016-09-11
22,2016-09-11 08:50:50-07:00,31850,6,1,0,56.7,0,1,9,8,2016-09-11
20,2016-09-11 09:00:52-07:00,32452,6,1,0,57.53,0,1,9,9,2016-09-11
20,2016-09-11 09:10:54-07:00,33054,6,1,0,57.53,0,1,9,9,2016-09-11
34,2016-09-11 09:20:56-07:00,33656,6,1,0,57.53,0,1,9,9,2016-09-11
33,2016-09-11 09:30:57-07:00,34257,6,1,0,57.53,0,1,9,9,2016-09-11
24,2016-09-11 09:40:59-07:00,34859,6,1,0,57.53,0,1,9,9,2016-09-11
26,2016-09-11 09:51:01-07:00,35461,6,1,0,57.53,0,1,9,9,2016-09-11
25,2016-09-11 10:01:03-07:00,36063,6,1,0,59.05,0,1,9,10,2016-09-11
31,2016-09-11 10:11:05-07:00,36665,6,1,0,59.05,0,1,9,10,2016-09-11
26,2016-09-11 10:21:07-07:00,37267,6,1,0,59.05,0,1,9,10,2016-09-11
28,2016-09-11 10:31:09-07:00,37869,6,1,0,59.05,0,1,9,10,2016-09-11
28,2016-09-11 10:41:11-07:00,38471,6,1,0,59.05,0,1,9,10,2016-09-11
29,2016-09-11 10:51:13-07:00,39073,6,1,0,59.05,0,1,9,10,2016-09-11
32,2016-09-11 11:01:14-07:00,39674,6,1,0,59.73,0,1,9,11,2016-09-11
29,2016-09-11 11:11:16-07:00,40276,6,1,0,59.73,0,1,9,11,2016-09-11
25,2016-09-11 11:21:18-07:00,40878,6,1,0,59.73,0,1,9,11,2016-09-11
40,2016-09-11 11:31:19-07:00,41479,6,1,0,59.73,0,1,9,11,2016-09-11
23,2016-09-11 11:41:21-07:00,42081,6,1,0,59.73,0,1,9,11,2016-09-11
38,2016-09-11 11:51:22-07:00,42682,6,1,0,59.73,0,1,9,11,2016-09-11
36,2016-09-11 12:01:24-07:00,43284,6,1,0,60.76,0,1,9,12,2016-09-11
31,2016-09-11 12:11:26-07:00,43886,6,1,0,60.76,0,1,9,12,2016-09-11
36,2016-09-11 12:21:28-07:00,44488,6,1,0,60.76,0,1,9,12,2016-09-11
29,2016-09-11 12:31:29-07:00,45089,6,1,0,60.76,0,1,9,12,2016-09-11
25,2016-09-11 12:41:31-07:00,45691,6,1,0,60.76,0,1,9,12,2016-09-11
30,2016-09-11 12:51:32-07:00,46292,6,1,0,60.76,0,1,9,12,2016-09-11
29,2016-09-11 13:01:34-07:00,46894,6,1,0,61.14,0,1,9,13,2016-09-11
36,2016-09-11 13:11:37-07:00,47497,6,1,0,61.14,0,1,9,13,2016-09-11
32,2016-09-11 13:21:39-07:00,48099,6,1,0,61.14,0,1,9,13,2016-09-11
26,2016-09-11 13:31:40-07:00,48700,6,1,0,61.14,0,1,9,13,2016-09-11
33,2016-09-11 13:41:42-07:00,49302,6,1,0,61.14,0,1,9,13,2016-09-11
31,2016-09-11 13:51:44-07:00,49904,6,1,0,61.14,0,1,9,13,2016-09-11
27,2016-09-11 14:01:46-07:00,50506,6,1,0,60.48,0,1,9,14,2016-09-11
29,2016-09-11 14:11:48-07:00,51108,6,1,0,60.48,0,1,9,14,2016-09-11
28,2016-09-11 14:21:50-07:00,51710,6,1,0,60.48,0,1,9,14,2016-09-11
31,2016-09-11 14:31:52-07:00,52312,6,1,0,60.48,0,1,9,14,2016-09-11
25,2016-09-11 14:41:53-07:00,52913,6,1,0,60.48,0,1,9,14,2016-09-11
19,2016-09-11 14:51:55-07:00,53515,6,1,0,60.48,0,1,9,14,2016-09-11
26,2016-09-11 15:01:56-07:00,54116,6,1,0,61.95,0,1,9,15,2016-09-11
33,2016-09-11 15:11:58-07:00,54718,6,1,0,61.95,0,1,9,15,2016-09-11
35,2016-09-11 15:22:00-07:00,55320,6,1,0,61.95,0,1,9,15,2016-09-11
30,2016-09-11 15:32:01-07:00,55921,6,1,0,61.95,0,1,9,15,2016-09-11
27,2016-09-11 15:42:03-07:00,56523,6,1,0,61.95,0,1,9,15,2016-09-11
35,2016-09-11 15:52:04-07:00,57124,6,1,0,61.95,0,1,9,15,2016-09-11
36,2016-09-11 16:02:06-07:00,57726,6,1,0,61.1,0,1,9,16,2016-09-11
35,2016-09-11 16:12:08-07:00,58328,6,1,0,61.1,0,1,9,16,2016-09-11
26,2016-09-11 16:22:09-07:00,58929,6,1,0,61.1,0,1,9,16,2016-09-11
38,2016-09-11 16:32:11-07:00,59531,6,1,0,61.1,0,1,9,16,2016-09-11
33,2016-09-11 16:42:17-07:00,60137,6,1,0,61.1,0,1,9,16,2016-09-11
25,2016-09-11 16:52:20-07:00,60740,6,1,0,61.1,0,1,9,16,2016-09-11
34,2016-09-11 17:02:21-07:00,61341,6,1,0,59.51,0,1,9,17,2016-09-11
34,2016-09-11 17:12:23-07:00,61943,6,1,0,59.51,0,1,9,17,2016-09-11
31,2016-09-11 17:22:25-07:00,62545,6,1,0,59.51,0,1,9,17,2016-09-11
41,2016-09-11 17:32:26-07:00,63146,6,1,0,59.51,0,1,9,17,2016-09-11
46,2016-09-11 17:42:28-07:00,63748,6,1,0,59.51,0,1,9,17,2016-09-11
43,2016-09-11 17:52:31-07:00,64351,6,1,0,59.51,0,1,9,17,2016-09-11
46,2016-09-11 18:02:33-07:00,64953,6,1,0,58.12,0,1,9,18,2016-09-11
45,2016-09-11 18:12:35-07:00,65555,6,1,0,58.12,0,1,9,18,2016-09-11
34,2016-09-11 18:22:37-07:00,66157,6,1,0,58.12,0,1,9,18,2016-09-11
40,2016-09-11 18:32:38-07:00,66758,6,1,0,58.12,0,1,9,18,2016-09-11
38,2016-09-11 18:42:39-07:00,67359,6,1,0,58.12,0,1,9,18,2016-09-11
36,2016-09-11 18:52:42-07:00,67962,6,1,0,58.12,0,1,9,18,2016-09-11
39,2016-09-11 19:02:44-07:00,68564,6,1,0,56.56,0,1,9,19,2016-09-11
41,2016-09-11 19:12:46-07:00,69166,6,1,0,56.56,0,1,9,19,2016-09-11
22,2016-09-11 19:22:48-07:00,69768,6,1,0,56.56,0,1,9,19,2016-09-11
30,2016-09-11 19:32:49-07:00,70369,6,1,0,56.56,0,1,9,19,2016-09-11
32,2016-09-11 19:42:51-07:00,70971,6,1,0,56.56,0,1,9,19,2016-09-11
36,2016-09-11 19:52:52-07:00,71572,6,1,0,56.56,0,1,9,19,2016-09-11
27,2016-09-11 20:02:53-07:00,72173,6,1,0,55.68,0,1,9,20,2016-09-11
28,2016-09-11 20:12:54-07:00,72774,6,1,0,55.68,0,1,9,20,2016-09-11
28,2016-09-11 20:22:56-07:00,73376,6,1,0,55.68,0,1,9,20,2016-09-11
26,2016-09-11 20:32:57-07:00,73977,6,1,0,55.68,0,1,9,20,2016-09-11
28,2016-09-11 20:42:58-07:00,74578,6,1,0,55.68,0,1,9,20,2016-09-11
37,2016-09-11 20:53:00-07:00,75180,6,1,0,55.68,0,1,9,20,2016-09-11
62,2016-09-12 09:30:38-07:00,34238,0,0,0,57.95,0,1,9,9,2016-09-12
38,2016-09-12 09:40:43-07:00,34843,0,0,0,57.95,0,1,9,9,2016-09-12
44,2016-09-12 09:50:44-07:00,35444,0,0,0,57.95,0,1,9,9,2016-09-12
43,2016-09-12 10:00:46-07:00,36046,0,0,0,58.95,0,1,9,10,2016-09-12
45,2016-09-12 10:10:53-07:00,36653,0,0,0,58.95,0,1,9,10,2016-09-12
51,2016-09-12 10:20:55-07:00,37255,0,0,0,58.95,0,1,9,10,2016-09-12
50,2016-09-12 10:30:57-07:00,37857,0,0,0,58.95,0,1,9,10,2016-09-12
49,2016-09-12 10:40:59-07:00,38459,0,0,0,58.95,0,1,9,10,2016-09-12
49,2016-09-12 10:51:01-07:00,39061,0,0,0,58.95,0,1,9,10,2016-09-12
50,2016-09-12 11:01:04-07:00,39664,0,0,0,58.95,0,1,9,11,2016-09-12
47,2016-09-12 11:11:05-07:00,40265,0,0,0,58.95,0,1,9,11,2016-09-12
48,2016-09-12 11:21:07-07:00,40867,0,0,0,58.95,0,1,9,11,2016-09-12
44,2016-09-12 11:31:10-07:00,41470,0,0,0,58.95,0,1,9,11,2016-09-12
41,2016-09-12 11:41:14-07:00,42074,0,0,0,58.95,0,1,9,11,2016-09-12
41,2016-09-12 11:51:18-07:00,42678,0,0,0,58.95,0,1,9,11,2016-09-12
51,2016-09-12 12:01:20-07:00,43280,0,0,0,58.28,0,1,9,12,2016-09-12
43,2016-09-12 12:11:26-07:00,43886,0,0,0,58.28,0,1,9,12,2016-09-12
35,2016-09-12 12:21:28-07:00,44488,0,0,0,58.28,0,1,9,12,2016-09-12
42,2016-09-12 12:31:31-07:00,45091,0,0,0,58.28,0,1,9,12,2016-09-12
41,2016-09-12 12:41:33-07:00,45693,0,0,0,58.28,0,1,9,12,2016-09-12
34,2016-09-12 12:51:34-07:00,46294,0,0,0,58.28,0,1,9,12,2016-09-12
40,2016-09-12 13:01:36-07:00,46896,0,0,0,58,0,1,9,13,2016-09-12
40,2016-09-12 13:11:39-07:00,47499,0,0,0,58,0,1,9,13,2016-09-12
39,2016-09-12 13:21:40-07:00,48100,0,0,0,58,0,1,9,13,2016-09-12
44,2016-09-12 13:31:42-07:00,48702,0,0,0,58,0,1,9,13,2016-09-12
35,2016-09-12 13:41:44-07:00,49304,0,0,0,58,0,1,9,13,2016-09-12
40,2016-09-12 13:51:47-07:00,49907,0,0,0,58,0,1,9,13,2016-09-12
42,2016-09-12 14:01:51-07:00,50511,0,0,0,58,0,1,9,14,2016-09-12
35,2016-09-12 14:11:52-07:00,51112,0,0,0,58,0,1,9,14,2016-09-12
33,2016-09-12 14:21:56-07:00,51716,0,0,0,58,0,1,9,14,2016-09-12
36,2016-09-12 14:31:58-07:00,52318,0,0,0,58,0,1,9,14,2016-09-12
36,2016-09-12 14:42:01-07:00,52921,0,0,0,58,0,1,9,14,2016-09-12
32,2016-09-12 14:52:03-07:00,53523,0,0,0,58,0,1,9,14,2016-09-12
40,2016-09-12 15:02:04-07:00,54124,0,0,0,58,0,1,9,15,2016-09-12
34,2016-09-12 15:12:07-07:00,54727,0,0,0,58,0,1,9,15,2016-09-12
49,2016-09-12 15:32:29-07:00,55949,0,0,0,58,0,1,9,15,2016-09-12
68,2016-09-12 16:03:05-07:00,57785,0,0,0,58.46,0,1,9,16,2016-09-12
42,2016-09-12 16:13:09-07:00,58389,0,0,0,58.46,0,1,9,16,2016-09-12
42,2016-09-12 16:23:12-07:00,58992,0,0,0,58.46,0,1,9,16,2016-09-12
36,2016-09-12 16:33:15-07:00,59595,0,0,0,58.46,0,1,9,16,2016-09-12
42,2016-09-12 16:43:16-07:00,60196,0,0,0,58.46,0,1,9,16,2016-09-12
57,2016-09-12 16:53:19-07:00,60799,0,0,0,58.46,0,1,9,16,2016-09-12
53,2016-09-12 17:03:24-07:00,61404,0,0,0,58.61,0,1,9,17,2016-09-12
53,2016-09-12 17:13:28-07:00,62008,0,0,0,58.61,0,1,9,17,2016-09-12
56,2016-09-12 17:23:30-07:00,62610,0,0,0,58.61,0,1,9,17,2016-09-12
63,2016-09-12 17:33:33-07:00,63213,0,0,0,58.61,0,1,9,17,2016-09-12
40,2016-09-12 17:43:35-07:00,63815,0,0,0,58.61,0,1,9,17,2016-09-12
41,2016-09-12 17:53:39-07:00,64419,0,0,0,58.61,0,1,9,17,2016-09-12
49,2016-09-12 18:03:40-07:00,65020,0,0,0,59,0,1,9,18,2016-09-12
47,2016-09-12 18:13:45-07:00,65625,0,0,0,59,0,1,9,18,2016-09-12
51,2016-09-12 18:23:48-07:00,66228,0,0,0,59,0,1,9,18,2016-09-12
52,2016-09-12 18:33:50-07:00,66830,0,0,0,59,0,1,9,18,2016-09-12
55,2016-09-12 18:43:53-07:00,67433,0,0,0,59,0,1,9,18,2016-09-12
46,2016-09-12 18:53:56-07:00,68036,0,0,0,59,0,1,9,18,2016-09-12
45,2016-09-12 19:03:59-07:00,68639,0,0,0,59,0,1,9,19,2016-09-12
52,2016-09-12 19:14:00-07:00,69240,0,0,0,59,0,1,9,19,2016-09-12
50,2016-09-12 19:24:03-07:00,69843,0,0,0,59,0,1,9,19,2016-09-12
48,2016-09-12 19:34:07-07:00,70447,0,0,0,59,0,1,9,19,2016-09-12
56,2016-09-12 19:44:09-07:00,71049,0,0,0,59,0,1,9,19,2016-09-12
42,2016-09-12 19:54:11-07:00,71651,0,0,0,59,0,1,9,19,2016-09-12
42,2016-09-12 20:04:15-07:00,72255,0,0,0,59,0,1,9,20,2016-09-12
41,2016-09-12 20:14:20-07:00,72860,0,0,0,59,0,1,9,20,2016-09-12
54,2016-09-12 20:24:24-07:00,73464,0,0,0,59,0,1,9,20,2016-09-12
56,2016-09-12 20:34:26-07:00,74066,0,0,0,59,0,1,9,20,2016-09-12
53,2016-09-12 20:44:29-07:00,74669,0,0,0,59,0,1,9,20,2016-09-12
67,2016-09-12 20:54:33-07:00,75273,0,0,0,59,0,1,9,20,2016-09-12
19,2016-09-13 07:06:52-07:00,25612,1,0,0,60.11,0,1,9,7,2016-09-13
22,2016-09-13 07:16:54-07:00,26214,1,0,0,60.11,0,1,9,7,2016-09-13
33,2016-09-13 07:26:56-07:00,26816,1,0,0,60.11,0,1,9,7,2016-09-13
34,2016-09-13 07:36:57-07:00,27417,1,0,0,60.11,0,1,9,7,2016-09-13
35,2016-09-13 07:46:59-07:00,28019,1,0,0,60.11,0,1,9,7,2016-09-13
44,2016-09-13 07:57:03-07:00,28623,1,0,0,60.11,0,1,9,7,2016-09-13
49,2016-09-13 08:07:05-07:00,29225,1,0,0,61.72,0,1,9,8,2016-09-13
39,2016-09-13 08:17:08-07:00,29828,1,0,0,61.72,0,1,9,8,2016-09-13
41,2016-09-13 08:27:24-07:00,30444,1,0,0,61.72,0,1,9,8,2016-09-13
34,2016-09-13 08:37:27-07:00,31047,1,0,0,61.72,0,1,9,8,2016-09-13
39,2016-09-13 08:47:29-07:00,31649,1,0,0,61.72,0,1,9,8,2016-09-13
43,2016-09-13 08:57:32-07:00,32252,1,0,0,61.72,0,1,9,8,2016-09-13
34,2016-09-13 09:07:34-07:00,32854,1,0,0,62.72,0,1,9,9,2016-09-13
36,2016-09-13 09:17:36-07:00,33456,1,0,0,62.72,0,1,9,9,2016-09-13
29,2016-09-13 09:27:38-07:00,34058,1,0,0,62.72,0,1,9,9,2016-09-13
32,2016-09-13 09:37:40-07:00,34660,1,0,0,62.72,0,1,9,9,2016-09-13
41,2016-09-13 09:47:42-07:00,35262,1,0,0,62.72,0,1,9,9,2016-09-13
46,2016-09-13 09:57:46-07:00,35866,1,0,0,62.72,0,1,9,9,2016-09-13
44,2016-09-13 10:07:52-07:00,36472,1,0,0,63.44,0,1,9,10,2016-09-13
41,2016-09-13 10:17:54-07:00,37074,1,0,0,63.44,0,1,9,10,2016-09-13
43,2016-09-13 10:27:56-07:00,37676,1,0,0,63.44,0,1,9,10,2016-09-13
45,2016-09-13 10:37:59-07:00,38279,1,0,0,63.44,0,1,9,10,2016-09-13
34,2016-09-13 10:48:01-07:00,38881,1,0,0,63.44,0,1,9,10,2016-09-13
41,2016-09-13 10:58:09-07:00,39489,1,0,0,63.44,0,1,9,10,2016-09-13
39,2016-09-13 11:08:10-07:00,40090,1,0,0,64.11,0,1,9,11,2016-09-13
48,2016-09-13 11:18:16-07:00,40696,1,0,0,64.11,0,1,9,11,2016-09-13
76,2016-09-13 11:38:41-07:00,41921,1,0,0,64.11,0,1,9,11,2016-09-13
52,2016-09-13 11:48:47-07:00,42527,1,0,0,64.11,0,1,9,11,2016-09-13
48,2016-09-13 11:58:56-07:00,43136,1,0,0,64.11,0,1,9,11,2016-09-13
56,2016-09-13 12:08:59-07:00,43739,1,0,0,65.11,0,1,9,12,2016-09-13
52,2016-09-13 12:19:04-07:00,44344,1,0,0,65.11,0,1,9,12,2016-09-13
58,2016-09-13 12:29:06-07:00,44946,1,0,0,65.11,0,1,9,12,2016-09-13
38,2016-09-13 12:39:13-07:00,45553,1,0,0,65.11,0,1,9,12,2016-09-13
46,2016-09-13 12:49:14-07:00,46154,1,0,0,65.11,0,1,9,12,2016-09-13
42,2016-09-13 12:59:16-07:00,46756,1,0,0,65.11,0,1,9,12,2016-09-13
86,2016-09-13 13:29:53-07:00,48593,1,0,0,65.39,0,1,9,13,2016-09-13
31,2016-09-13 13:39:56-07:00,49196,1,0,0,65.39,0,1,9,13,2016-09-13
64,2016-09-13 14:00:15-07:00,50415,1,0,0,66.39,0,1,9,14,2016-09-13
31,2016-09-13 14:10:18-07:00,51018,1,0,0,66.39,0,1,9,14,2016-09-13
54,2016-09-13 14:30:37-07:00,52237,1,0,0,66.39,0,1,9,14,2016-09-13
34,2016-09-13 14:40:40-07:00,52840,1,0,0,66.39,0,1,9,14,2016-09-13
27,2016-09-13 14:50:43-07:00,53443,1,0,0,66.39,0,1,9,14,2016-09-13
36,2016-09-13 15:00:45-07:00,54045,1,0,0,65.91,0,1,9,15,2016-09-13
43,2016-09-13 15:10:48-07:00,54648,1,0,0,65.91,0,1,9,15,2016-09-13
108,2016-09-13 16:02:13-07:00,57733,1,0,0,66.37,0,1,9,16,2016-09-13
54,2016-09-13 16:12:20-07:00,58340,1,0,0,66.37,0,1,9,16,2016-09-13
37,2016-09-13 16:22:23-07:00,58943,1,0,0,66.37,0,1,9,16,2016-09-13
